ste,01,Alabama,2023,09,PRCP,     1.24,    23.97,     3.73,     0.00,     0.00,     0.12,     0.71,     0.00,     0.00,     0.31,     0.00,     0.28,     2.72,     1.15,     1.23,     2.45,    11.71,     0.21,     0.00,     0.00,     0.01,     0.00,     0.00,     0.00,     0.07,     1.34,     0.38,     0.01,     0.00,     0.00,  -999.99
ste,02,Arizona,2023,09,PRCP,     5.48,     5.26,     3.61,     0.10,     0.00,     0.00,     0.00,     0.00,     0.00,     0.01,     0.38,     1.76,     8.12,     2.95,     1.48,     0.04,     0.00,     0.11,     0.04,     0.01,     0.09,     0.00,     0.06,     0.59,     0.00,     0.00,     0.00,     0.00,     0.00,     0.01,  -999.99
ste,03,Arkansas,2023,09,PRCP,     0.00,     0.00,     0.00,     1.08,    11.03,     2.62,     1.34,     2.87,     4.46,     0.00,     0.00,     4.28,     2.34,     0.86,     0.00,     0.00,     0.00,     0.00,     0.00,     4.39,     2.16,     5.23,     3.21,    14.88,     4.99,     0.12,     0.00,     0.00,     0.00,     0.00,  -999.99
ste,04,California,2023,09,PRCP,     0.39,     5.96,     1.62,     0.89,     0.01,     0.00,     0.00,     0.00,     0.00,     0.25,     0.03,     0.00,     0.00,     0.05,     0.00,     0.01,     0.00,     0.00,     0.03,     0.03,     0.05,     0.00,     0.02,     0.00,     0.19,     3.03,     0.28,     0.03,     0.01,     2.19,  -999.99
ste,05,Colorado,2023,09,PRCP,     0.00,     0.11,     0.08,     1.12,     0.53,     0.00,     0.00,     0.00,     0.00,     0.01,     7.91,     2.78,     1.73,     1.15,     6.79,     4.42,     0.00,     0.00,     1.05,     0.44,     0.05,     0.02,     0.04,     0.04,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,  -999.99
ste,06,Connecticut,2023,09,PRCP,     0.00,     0.00,     0.01,     0.00,     0.00,     0.01,     0.00,     0.57,     8.90,    12.28,    15.01,    19.34,     2.24,    20.35,     0.00,     0.00,     0.00,     8.11,    30.41,     0.00,     0.00,     0.00,     0.06,     9.53,    36.29,    18.53,     0.06,     0.00,    15.22,    68.55,  -999.99
ste,07,Delaware,2023,09,PRCP,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.48,     3.99,     7.70,    16.97,     7.78,    15.08,     3.52,     0.00,     0.00,     0.00,     9.17,     6.15,     0.00,     0.00,     0.00,     7.93,    52.44,     7.30,     1.99,     2.39,     0.00,     5.24,     1.12,  -999.99
ste,08,Florida,2023,09,PRCP,    10.73,    17.93,     2.64,     0.57,     0.09,     0.08,     0.00,     0.12,     9.40,     0.55,     0.21,     3.62,     6.77,     2.07,     2.90,     6.43,     3.95,     4.97,     3.88,     5.86,     9.12,     3.65,     1.22,     0.69,     6.25,     9.37,    17.13,     9.80,     2.15,    10.69,  -999.99
ste,09,Georgia,2023,09,PRCP,     3.16,     1.85,     0.01,     0.00,     0.04,     0.01,     0.17,     3.30,     0.07,     4.20,     0.23,     1.14,    10.28,     3.49,    12.49,     1.93,     9.91,     5.77,     0.00,     0.00,     0.00,     0.21,     0.00,     0.00,     0.00,     0.33,    10.57,     2.80,     0.00,     0.00,  -999.99
ste,10,Idaho,2023,09,PRCP,     0.08,     0.28,     2.08,    11.58,     4.44,     0.34,     0.42,     0.09,     0.01,     0.00,     0.02,     0.00,     0.01,     0.07,     0.01,     0.00,     0.00,     0.00,     0.02,     0.11,     3.70,     5.35,     2.07,     0.04,     0.10,     0.14,     0.92,     2.06,     0.58,     0.46,  -999.99
