ste,01,Alabama,2023,05,PRCP,     0.08,     0.00,     0.00,     0.00,     0.01,     1.77,     0.21,     1.95,     1.39,     2.54,     5.93,    16.86,     7.43,     0.01,     0.96,     4.07,    13.09,    12.00,     3.68,     0.52,     3.60,     0.01,     8.34,     8.17,     0.40,     0.00,     0.06,     0.01,     0.00,     0.00,     0.00
ste,02,Arizona,2023,05,PRCP,     0.00,     0.00,     0.00,     0.00,     0.03,     0.00,     0.00,     0.00,     0.00,     0.00,     0.01,     0.00,     0.00,     0.24,     0.58,     0.26,     1.93,     2.82,     1.23,     3.66,     0.40,     0.20,     0.05,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00
ste,03,Arkansas,2023,05,PRCP,     0.00,     0.00,     0.00,     0.00,     8.85,     1.25,     1.00,     0.78,     1.13,     1.05,    33.89,    22.61,     4.03,     1.43,     2.09,     0.87,     1.59,     0.04,     0.00,    16.33,     0.00,     0.00,     0.00,     0.00,     0.02,     0.00,     0.00,     0.11,     0.00,     0.00,     0.00
ste,04,California,2023,05,PRCP,     0.09,     2.45,     4.72,     3.13,     2.34,     4.99,     2.34,     1.75,     1.16,     0.13,     0.00,     0.00,     0.00,     0.00,     0.03,     0.00,     0.00,     0.00,     0.00,     0.13,     0.14,     0.07,     0.06,     0.02,     0.01,     0.10,     0.10,     0.20,     0.16,     0.16,     0.36
ste,05,Colorado,2023,05,PRCP,     0.00,     0.00,     0.07,     0.03,     0.49,     0.12,     0.54,     0.74,     0.39,     0.65,    12.45,    19.13,     1.03,     3.29,     3.79,     0.81,     0.32,     1.29,     7.94,     2.23,     1.32,     1.01,     0.64,     0.53,     3.19,     0.93,     3.40,     2.02,     0.24,     0.17,     0.29
ste,06,Connecticut,2023,05,PRCP,    29.45,     2.47,     2.91,     2.03,     0.90,     0.39,     0.00,     3.58,     0.00,     0.00,     0.00,     0.00,     0.01,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.02,    33.37,     0.00,     0.00,     0.00,     1.88,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00
ste,07,Delaware,2023,05,PRCP,    26.27,     0.31,     0.01,     1.00,     0.05,     0.00,     0.00,     0.88,     0.00,     1.53,     0.00,     0.00,     0.00,     9.22,     0.00,     0.00,     0.02,     0.00,     0.00,     0.48,     8.15,     2.04,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.31,     4.13,     0.00
ste,08,Florida,2023,05,PRCP,     1.12,     0.00,     0.00,     0.00,     0.00,     0.03,     1.25,     0.02,     0.89,     0.03,     1.01,     0.57,     4.35,     1.04,     0.35,     2.75,     2.61,     3.91,     4.85,     0.69,     0.90,     5.15,    24.83,    20.36,    16.20,     9.34,     3.68,     0.11,     0.10,     0.00,     3.37
ste,09,Georgia,2023,05,PRCP,     1.27,     0.00,     0.00,     0.00,     0.08,     0.65,     0.01,     4.59,     0.22,     0.17,     0.37,     2.79,    11.14,     0.03,     0.39,     2.18,     8.05,     8.84,    10.27,     0.03,     6.22,     5.59,    13.52,     3.12,     0.03,     0.06,     0.20,     5.53,     0.03,     0.00,     0.02
ste,10,Idaho,2023,05,PRCP,     0.00,     0.04,     0.18,     0.16,     3.35,     4.49,     4.16,     4.50,     3.98,     3.72,     0.13,     0.02,     0.02,     0.32,     1.40,     1.19,     0.25,     0.87,     0.06,     0.01,     0.11,     2.75,     0.79,     3.44,     3.44,     1.91,     2.30,     3.98,     0.97,     0.70,     2.13
ste,11,Illinois,2023,05,PRCP,     1.38,     0.32,     0.00,     0.00,     0.00,     0.36,     6.92,    24.27,     3.64,     0.05,     0.00,     0.70,     2.22,     5.56,     8.72,     3.99,     0.75,     0.00,     0.57,     3.29,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00
