cty,01001,AL: Autauga,2023,01,PRCP,     0.18,     0.00,     0.01,    74.10,     0.00,     0.00,     0.00,     0.00,     5.45,     0.00,     0.00,     0.00,    14.34,     0.00,     0.00,     0.00,     0.02,     6.94,     3.48,     0.00,     0.00,    40.09,     2.64,     0.00,    26.35,     0.00,     0.00,     0.00,     0.00,    51.15,     0.56
cty,01003,AL: Baldwin County,2023,01,PRCP,     0.00,     0.00,     0.01,    28.88,     0.00,     0.00,     0.00,     0.00,     0.13,     0.00,     0.00,     0.01,     2.60,     0.00,     0.00,     0.00,     0.11,     0.84,     2.98,     0.00,     3.66,    23.68,     9.74,     0.00,    21.40,     0.03,     0.00,     0.00,     0.00,    19.62,     0.00
cty,01005,AL: Barbour County,2023,01,PRCP,     0.43,     0.00,     0.00,    37.70,    12.81,     0.00,     0.00,     0.00,     1.91,     0.00,     0.00,     0.00,    12.49,     0.00,     0.00,     0.00,     0.00,     1.72,     3.85,     0.97,     0.00,    26.90,    19.25,     0.00,    24.14,     0.34,     0.00,     0.00,     0.00,    51.38,     0.02
cty,01007,AL: Bibb County,2023,01,PRCP,     0.00,     0.00,     0.00,    68.52,     0.00,     0.00,     0.00,     1.67,     9.15,     0.00,     0.00,     0.00,    16.70,     0.01,     0.00,     0.00,     5.01,     8.49,     6.33,     0.00,     0.00,    38.16,     1.18,     0.00,    25.97,     0.00,     0.00,     0.00,     0.00,    41.11,     0.54
cty,01009,AL: Blount County,2023,01,PRCP,     0.00,     0.00,     2.20,    52.12,     0.01,     0.00,     0.00,     4.63,     6.95,     0.00,     0.00,     0.00,    22.01,     0.00,     0.00,     0.00,     9.50,     2.79,     4.89,     0.00,     0.00,    23.35,     1.29,     0.00,    24.94,     0.01,     0.00,     0.00,     0.00,    30.17,     1.11
cty,01011,AL: Bullock County,2023,01,PRCP,     0.56,     0.00,     0.00,    40.79,     5.26,     0.00,     0.00,     0.00,     1.75,     0.00,     0.00,     0.00,     9.13,     0.00,     0.00,     0.00,     0.00,     2.33,     2.65,     0.48,     0.00,    24.37,    10.06,     0.00,    19.00,     0.00,     0.00,     0.00,     0.00,    44.97,     0.30
cty,01013,AL: Butler County,2023,01,PRCP,     0.00,     0.00,     0.00,    54.17,     0.00,     0.00,     0.00,     0.00,     0.02,     0.00,     0.00,     0.04,     3.11,     0.00,     0.00,     0.00,     0.00,     2.27,     3.74,     0.00,     0.29,    25.36,     7.33,     0.00,    19.88,     0.00,     0.00,     0.00,     0.00,    43.09,     0.00
cty,01015,AL: Calhoun County,2023,01,PRCP,     0.61,     0.00,     6.22,    65.89,     0.04,     0.00,     0.00,     3.01,     5.10,     0.00,     0.00,     0.00,    18.62,     0.00,     0.00,     0.00,     7.24,     6.59,     3.43,     0.00,     0.00,    30.20,     2.11,     0.00,    25.14,     0.36,     0.00,     0.00,     0.00,    30.11,     1.18
cty,01017,AL: Chambers County,2023,01,PRCP,     1.51,     0.00,     0.32,    59.73,     0.83,     0.00,     0.00,     0.00,     4.94,     0.00,     0.00,     0.00,    13.49,     0.00,     0.00,     0.00,     0.23,     6.23,     2.40,     0.08,     0.00,    30.88,     4.43,     0.00,    23.34,     0.18,     0.00,     0.00,     0.00,    38.74,     1.20
cty,01019,AL: Cherokee County,2023,01,PRCP,     0.78,     0.00,     5.10,    66.00,     0.05,     0.00,     0.00,     5.45,     8.28,     0.00,     0.00,     0.00,    16.26,     0.00,     0.00,     0.00,     6.46,     4.41,     4.08,     0.00,     0.00,    22.33,     2.14,     0.00,    26.05,     1.13,     0.00,     0.00,     0.00,    22.01,     1.85
