cty,01001,AL: Autauga,2022,05,PRCP,     5.16,     3.40,     0.00,     0.00,     0.00,     3.07,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.23,     1.29,     0.00,     0.00,     0.00,     0.00,     0.21,     1.95,    42.59,     3.55,    15.09,    40.75,    16.10,     0.00,     0.00,     0.00,     0.00
cty,01003,AL: Baldwin County,2022,05,PRCP,     1.40,     0.00,     0.00,     0.00,     0.00,    15.98,     1.72,     0.00,     0.00,     0.00,     0.00,     0.00,     0.14,     0.03,     0.01,     7.91,     0.01,     0.00,     0.00,     0.00,     0.59,     6.57,    29.83,     8.49,    38.65,    62.41,    12.97,     0.00,     0.00,     0.13,     0.00
cty,01005,AL: Barbour County,2022,05,PRCP,     1.19,     1.49,     0.00,     0.00,     0.00,     1.28,     1.09,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     7.21,     0.00,     0.00,     0.00,     0.00,     1.71,     0.00,    56.74,     4.13,     5.17,    29.90,    19.93,     0.00,     0.00,     0.00,     0.00
cty,01007,AL: Bibb County,2022,05,PRCP,     3.46,     5.31,     0.00,     0.00,     0.00,     3.07,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.19,     0.00,     0.00,     0.00,     0.00,     0.00,     1.63,    30.72,     4.30,    13.67,    34.05,     9.28,     0.00,     0.00,     0.00,     0.00
cty,01009,AL: Blount County,2022,05,PRCP,     2.03,     1.29,     0.00,     0.00,     0.00,     2.82,     1.23,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.52,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    27.47,     7.23,    16.04,    28.88,     7.48,     0.00,     0.00,     0.00,     0.00
cty,01011,AL: Bullock County,2022,05,PRCP,     1.76,     1.05,     0.00,     0.00,     0.00,     2.02,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     4.62,     0.00,     0.00,     0.00,     0.00,     1.37,     0.00,    47.50,     2.64,     5.09,    30.34,    16.68,     0.00,     0.00,     0.00,     0.00
cty,01013,AL: Butler County,2022,05,PRCP,     3.91,     2.71,     0.00,     0.00,     0.00,     5.04,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     2.41,     3.19,    49.29,     2.73,    13.71,    48.76,    22.89,     0.00,     0.00,     0.00,     0.00
cty,01015,AL: Calhoun County,2022,05,PRCP,     2.09,     0.47,     0.00,     0.00,     1.40,     2.65,     1.76,     0.00,     0.00,     0.00,     0.00,     0.00,     0.32,     0.00,     7.24,     1.18,     0.00,     0.00,     0.00,     0.00,     0.00,     0.14,    40.74,    19.15,    10.49,    49.12,    13.22,     0.00,     0.00,     0.00,     0.00
cty,01017,AL: Chambers County,2022,05,PRCP,     0.00,     0.00,     0.00,     0.00,     0.01,     0.43,     0.65,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.68,     2.98,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    28.70,     3.59,     3.47,    19.40,     9.86,     0.00,     0.00,     0.00,     0.00
cty,01019,AL: Cherokee County,2022,05,PRCP,     0.53,     0.16,     0.00,     0.05,     0.28,     2.13,     2.24,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     6.39,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.10,    24.33,    27.52,    11.08,    36.53,    11.14,     0.00,     0.00,     0.00,     0.00
cty,01021,AL: Chilton County,2022,05,PRCP,     4.27,     3.89,     0.00,     0.00,     0.00,     2.85,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.58,     1.40,     0.00,     0.00,     0.00,     0.00,     0.03,     1.01,    44.36,     4.57,    13.52,    38.49,    14.37,     0.00,     0.00,     0.00,     0.00
cty,01023,AL: Choctaw County,2022,05,PRCP,     2.21,     0.00,     0.00,     0.00,     0.00,     8.39,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     4.18,     0.00,     0.00,     8.13,     0.00,     0.00,     0.00,     0.00,     0.00,     3.89,    18.12,     3.59,    23.33,    31.37,     6.27,     0.00,     0.00,     0.00,     0.00
cty,01025,AL: Clarke County,2022,05,PRCP,     1.77,     0.46,     0.00,     0.00,     0.00,     8.18,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.05,     0.00,     0.13,     5.82,     0.00,     0.00,     0.00,     0.00,     0.01,     3.63,    24.03,     3.84,    23.54,    35.95,     8.37,     0.00,     0.00,     0.00,     0.00
cty,01027,AL: Clay County,2022,05,PRCP,     0.99,     0.20,     0.00,     0.00,     0.18,     2.02,     0.79,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     5.00,     3.77,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    43.88,    10.80,     8.28,    44.78,    15.73,     0.00,     0.00,     0.00,     0.00
cty,01029,AL: Cleburne County,2022,05,PRCP,     1.07,     0.00,     0.13,     0.87,     2.49,     1.75,     1.65,     0.00,     0.00,     0.00,     0.00,     0.00,     0.35,     0.10,     7.01,     2.06,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    36.88,    19.51,     6.52,    43.58,    14.34,     0.00,     0.00,     0.00,     0.00
cty,01031,AL: Coffee County,2022,05,PRCP,     1.98,     1.42,     0.00,     0.00,     0.00,     3.49,     0.22,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     3.63,     0.00,     0.00,     0.00,     0.00,     2.30,     0.00,    50.94,     3.46,     4.07,    44.68,    26.09,     0.00,     0.00,     0.00,     0.00
cty,01033,AL: Colbert County,2022,05,PRCP,     2.37,     0.00,     2.81,     1.65,     0.00,     6.79,     3.16,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.11,     0.00,     3.40,     0.00,     0.00,     0.00,     0.00,     0.00,     7.95,    14.40,     0.79,    18.22,    20.96,     5.84,     0.00,     0.00,     0.00,     0.00
cty,01035,AL: Conecuh County,2022,05,PRCP,     2.88,     0.32,     0.00,     0.00,     0.00,     7.39,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.95,     0.00,     0.00,     0.00,     0.00,     1.60,     4.15,    46.87,     3.27,    21.07,    53.59,    22.37,     0.00,     0.00,     0.00,     0.00
cty,01037,AL: Coosa County,2022,05,PRCP,     2.41,     1.38,     0.00,     0.00,     0.00,     2.44,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     3.27,     3.15,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    46.32,     6.06,    11.36,    41.90,    16.37,     0.00,     0.00,     0.00,     0.00
cty,01039,AL: Covington County,2022,05,PRCP,     2.21,     1.18,     0.00,     0.00,     0.00,     4.92,     0.13,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     2.52,     0.00,     0.00,     0.00,     0.00,     1.94,     1.07,    48.78,     3.15,     9.00,    51.51,    26.39,     0.00,     0.00,     0.00,     0.00
cty,01041,AL: Crenshaw County,2022,05,PRCP,     2.83,     1.82,     0.06,     0.00,     0.00,     3.66,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     1.69,     0.00,     0.00,     0.00,     0.00,     2.42,     0.31,    49.22,     2.48,     7.72,    44.87,    23.79,     0.00,     0.00,     0.00,     0.00
cty,01043,AL: Cullman County,2022,05,PRCP,     2.37,     1.54,     0.00,     0.00,     0.00,     3.86,     1.36,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.22,     0.04,     0.00,     0.00,     0.00,     0.00,     0.00,     1.21,    23.50,     4.84,    18.58,    23.94,     7.19,     0.00,     0.00,     0.00,     0.00
